"Notes"	"County"	"County Code"	"Year"	"Year Code"	Avg Fine Particulate Matter (µg/m³)
	"Berkeley County, SC"	"45015"	"2007"	"2007"	11.82
	"Berkeley County, SC"	"45015"	"2008"	"2008"	12.28
	"Calhoun County, SC"	"45017"	"2003"	"2003"	12.68
	"Calhoun County, SC"	"45017"	"2004"	"2004"	13.77
	"Calhoun County, SC"	"45017"	"2005"	"2005"	14.21
	"Calhoun County, SC"	"45017"	"2006"	"2006"	13.71
	"Calhoun County, SC"	"45017"	"2007"	"2007"	12.85
	"Calhoun County, SC"	"45017"	"2008"	"2008"	12.80
	"Charleston County, SC"	"45019"	"2003"	"2003"	11.53
	"Charleston County, SC"	"45019"	"2004"	"2004"	12.54
	"Charleston County, SC"	"45019"	"2005"	"2005"	13.09
	"Charleston County, SC"	"45019"	"2006"	"2006"	12.25
	"Charleston County, SC"	"45019"	"2007"	"2007"	11.42
	"Charleston County, SC"	"45019"	"2008"	"2008"	11.87
	"Cherokee County, SC"	"45021"	"2003"	"2003"	14.06
	"Cherokee County, SC"	"45021"	"2004"	"2004"	14.74
	"Cherokee County, SC"	"45021"	"2005"	"2005"	15.04
	"Cherokee County, SC"	"45021"	"2006"	"2006"	14.63
	"Cherokee County, SC"	"45021"	"2007"	"2007"	14.13
	"Cherokee County, SC"	"45021"	"2008"	"2008"	13.33
	"Chester County, SC"	"45023"	"2003"	"2003"	13.72
	"Chester County, SC"	"45023"	"2004"	"2004"	14.66
	"Chester County, SC"	"45023"	"2005"	"2005"	14.94
	"Chester County, SC"	"45023"	"2006"	"2006"	14.67
	"Chester County, SC"	"45023"	"2007"	"2007"	13.89
	"Chester County, SC"	"45023"	"2008"	"2008"	13.39
	"Chesterfield County, SC"	"45025"	"2003"	"2003"	13.10
	"Chesterfield County, SC"	"45025"	"2004"	"2004"	14.28
	"Chesterfield County, SC"	"45025"	"2005"	"2005"	14.53
	"Chesterfield County, SC"	"45025"	"2006"	"2006"	14.33
	"Chesterfield County, SC"	"45025"	"2007"	"2007"	13.42
	"Chesterfield County, SC"	"45025"	"2008"	"2008"	13.45
	"Clarendon County, SC"	"45027"	"2003"	"2003"	12.32
	"Clarendon County, SC"	"45027"	"2004"	"2004"	13.48
	"Clarendon County, SC"	"45027"	"2005"	"2005"	13.94
	"Clarendon County, SC"	"45027"	"2006"	"2006"	13.44
	"Clarendon County, SC"	"45027"	"2007"	"2007"	12.51
	"Clarendon County, SC"	"45027"	"2008"	"2008"	12.80
	"Colleton County, SC"	"45029"	"2003"	"2003"	11.97
	"Colleton County, SC"	"45029"	"2004"	"2004"	12.98
	"Colleton County, SC"	"45029"	"2005"	"2005"	13.51
	"Colleton County, SC"	"45029"	"2006"	"2006"	12.70
	"Colleton County, SC"	"45029"	"2007"	"2007"	11.95
	"Colleton County, SC"	"45029"	"2008"	"2008"	12.02
	"Darlington County, SC"	"45031"	"2003"	"2003"	12.82
	"Darlington County, SC"	"45031"	"2004"	"2004"	14.05
	"Darlington County, SC"	"45031"	"2005"	"2005"	14.36
	"Darlington County, SC"	"45031"	"2006"	"2006"	14.16
	"Darlington County, SC"	"45031"	"2007"	"2007"	13.19
	"Darlington County, SC"	"45031"	"2008"	"2008"	13.44
	"Dillon County, SC"	"45033"	"2003"	"2003"	12.65
	"Dillon County, SC"	"45033"	"2004"	"2004"	13.78
	"Dillon County, SC"	"45033"	"2005"	"2005"	13.99
	"Dillon County, SC"	"45033"	"2006"	"2006"	13.78
	"Dillon County, SC"	"45033"	"2007"	"2007"	12.85
	"Dillon County, SC"	"45033"	"2008"	"2008"	13.29
	"Dorchester County, SC"	"45035"	"2003"	"2003"	11.90
	"Dorchester County, SC"	"45035"	"2004"	"2004"	12.96
	"Dorchester County, SC"	"45035"	"2005"	"2005"	13.50
	"Dorchester County, SC"	"45035"	"2006"	"2006"	12.74
	"Dorchester County, SC"	"45035"	"2007"	"2007"	11.89
	"Dorchester County, SC"	"45035"	"2008"	"2008"	12.19
	"Edgefield County, SC"	"45037"	"2003"	"2003"	13.80
	"Edgefield County, SC"	"45037"	"2004"	"2004"	14.64
	"Edgefield County, SC"	"45037"	"2005"	"2005"	14.97
	"Edgefield County, SC"	"45037"	"2006"	"2006"	14.55
	"Edgefield County, SC"	"45037"	"2007"	"2007"	13.86
	"Edgefield County, SC"	"45037"	"2008"	"2008"	12.90
	"Fairfield County, SC"	"45039"	"2003"	"2003"	13.59
	"Fairfield County, SC"	"45039"	"2004"	"2004"	14.63
	"Fairfield County, SC"	"45039"	"2005"	"2005"	14.96
	"Fairfield County, SC"	"45039"	"2006"	"2006"	14.74
	"Fairfield County, SC"	"45039"	"2007"	"2007"	13.84
	"Fairfield County, SC"	"45039"	"2008"	"2008"	13.43
	"Florence County, SC"	"45041"	"2003"	"2003"	12.46
	"Florence County, SC"	"45041"	"2004"	"2004"	13.62
	"Florence County, SC"	"45041"	"2005"	"2005"	13.95
	"Florence County, SC"	"45041"	"2006"	"2006"	13.61
	"Florence County, SC"	"45041"	"2007"	"2007"	12.67
	"Florence County, SC"	"45041"	"2008"	"2008"	13.06
	"Georgetown County, SC"	"45043"	"2003"	"2003"	11.92
	"Georgetown County, SC"	"45043"	"2004"	"2004"	12.96
	"Georgetown County, SC"	"45043"	"2005"	"2005"	13.33
	"Georgetown County, SC"	"45043"	"2006"	"2006"	12.78
	"Georgetown County, SC"	"45043"	"2007"	"2007"	11.89
	"Georgetown County, SC"	"45043"	"2008"	"2008"	12.43
	"Greenville County, SC"	"45045"	"2003"	"2003"	14.46
	"Greenville County, SC"	"45045"	"2004"	"2004"	14.99
	"Greenville County, SC"	"45045"	"2005"	"2005"	15.37
	"Greenville County, SC"	"45045"	"2006"	"2006"	14.94
	"Greenville County, SC"	"45045"	"2007"	"2007"	14.48
	"Greenville County, SC"	"45045"	"2008"	"2008"	13.34
	"Greenwood County, SC"	"45047"	"2003"	"2003"	14.20
	"Greenwood County, SC"	"45047"	"2004"	"2004"	14.97
	"Greenwood County, SC"	"45047"	"2005"	"2005"	15.26
	"Greenwood County, SC"	"45047"	"2006"	"2006"	14.94
	"Greenwood County, SC"	"45047"	"2007"	"2007"	14.19
	"Greenwood County, SC"	"45047"	"2008"	"2008"	13.13
	"Hampton County, SC"	"45049"	"2003"	"2003"	12.30
	"Hampton County, SC"	"45049"	"2004"	"2004"	13.26
	"Hampton County, SC"	"45049"	"2005"	"2005"	13.76
	"Hampton County, SC"	"45049"	"2006"	"2006"	12.98
	"Hampton County, SC"	"45049"	"2007"	"2007"	12.34
	"Hampton County, SC"	"45049"	"2008"	"2008"	12.03
	"Horry County, SC"	"45051"	"2003"	"2003"	12.19
	"Horry County, SC"	"45051"	"2004"	"2004"	13.23
	"Horry County, SC"	"45051"	"2005"	"2005"	13.46
	"Horry County, SC"	"45051"	"2006"	"2006"	13.09
	"Horry County, SC"	"45051"	"2007"	"2007"	12.20
	"Horry County, SC"	"45051"	"2008"	"2008"	12.81
	"Jasper County, SC"	"45053"	"2003"	"2003"	12.02
	"Jasper County, SC"	"45053"	"2004"	"2004"	12.94
	"Jasper County, SC"	"45053"	"2005"	"2005"	13.48
	"Jasper County, SC"	"45053"	"2006"	"2006"	12.67
	"Jasper County, SC"	"45053"	"2007"	"2007"	12.13
	"Jasper County, SC"	"45053"	"2008"	"2008"	11.69
	"Kershaw County, SC"	"45055"	"2003"	"2003"	13.19
	"Kershaw County, SC"	"45055"	"2004"	"2004"	14.37
	"Kershaw County, SC"	"45055"	"2005"	"2005"	14.72
	"Kershaw County, SC"	"45055"	"2006"	"2006"	14.50
	"Kershaw County, SC"	"45055"	"2007"	"2007"	13.56
	"Kershaw County, SC"	"45055"	"2008"	"2008"	13.46
	"Lancaster County, SC"	"45057"	"2003"	"2003"	13.46
	"Lancaster County, SC"	"45057"	"2004"	"2004"	14.51
	"Lancaster County, SC"	"45057"	"2005"	"2005"	14.76
	"Lancaster County, SC"	"45057"	"2006"	"2006"	14.52
	"Lancaster County, SC"	"45057"	"2007"	"2007"	13.69
	"Lancaster County, SC"	"45057"	"2008"	"2008"	13.41
	"Laurens County, SC"	"45059"	"2003"	"2003"	14.25
	"Laurens County, SC"	"45059"	"2004"	"2004"	14.99
	"Laurens County, SC"	"45059"	"2005"	"2005"	15.30
	"Laurens County, SC"	"45059"	"2006"	"2006"	15.00
	"Laurens County, SC"	"45059"	"2007"	"2007"	14.26
	"Laurens County, SC"	"45059"	"2008"	"2008"	13.29
	"Lee County, SC"	"45061"	"2003"	"2003"	12.81
	"Lee County, SC"	"45061"	"2004"	"2004"	14.06
	"Lee County, SC"	"45061"	"2005"	"2005"	14.45
	"Lee County, SC"	"45061"	"2006"	"2006"	14.19
	"Lee County, SC"	"45061"	"2007"	"2007"	13.21
	"Lee County, SC"	"45061"	"2008"	"2008"	13.37
	"Lexington County, SC"	"45063"	"2003"	"2003"	13.32
	"Lexington County, SC"	"45063"	"2004"	"2004"	14.31
	"Lexington County, SC"	"45063"	"2005"	"2005"	14.69
	"Lexington County, SC"	"45063"	"2006"	"2006"	14.30
	"Lexington County, SC"	"45063"	"2007"	"2007"	13.48
	"Lexington County, SC"	"45063"	"2008"	"2008"	13.01
	"McCormick County, SC"	"45065"	"2003"	"2003"	14.16
	"McCormick County, SC"	"45065"	"2004"	"2004"	14.90
	"McCormick County, SC"	"45065"	"2005"	"2005"	15.20
	"McCormick County, SC"	"45065"	"2006"	"2006"	14.82
	"McCormick County, SC"	"45065"	"2007"	"2007"	14.15
	"McCormick County, SC"	"45065"	"2008"	"2008"	12.95
	"Marion County, SC"	"45067"	"2003"	"2003"	12.42
	"Marion County, SC"	"45067"	"2004"	"2004"	13.54
	"Marion County, SC"	"45067"	"2005"	"2005"	13.80
	"Marion County, SC"	"45067"	"2006"	"2006"	13.49
	"Marion County, SC"	"45067"	"2007"	"2007"	12.57
	"Marion County, SC"	"45067"	"2008"	"2008"	13.06
	"Marlboro County, SC"	"45069"	"2003"	"2003"	12.89
	"Marlboro County, SC"	"45069"	"2004"	"2004"	14.00
	"Marlboro County, SC"	"45069"	"2005"	"2005"	14.19
	"Marlboro County, SC"	"45069"	"2006"	"2006"	13.98
	"Marlboro County, SC"	"45069"	"2007"	"2007"	13.08
	"Marlboro County, SC"	"45069"	"2008"	"2008"	13.32
	"Newberry County, SC"	"45071"	"2003"	"2003"	13.89
	"Newberry County, SC"	"45071"	"2004"	"2004"	14.79
	"Newberry County, SC"	"45071"	"2005"	"2005"	15.11
	"Newberry County, SC"	"45071"	"2006"	"2006"	14.84
	"Newberry County, SC"	"45071"	"2007"	"2007"	14.00
	"Newberry County, SC"	"45071"	"2008"	"2008"	13.29
	"Oconee County, SC"	"45073"	"2003"	"2003"	14.91
	"Oconee County, SC"	"45073"	"2004"	"2004"	15.29
	"Oconee County, SC"	"45073"	"2005"	"2005"	15.67
	"Oconee County, SC"	"45073"	"2006"	"2006"	15.24
	"Oconee County, SC"	"45073"	"2007"	"2007"	14.78
	"Oconee County, SC"	"45073"	"2008"	"2008"	13.25
	"Orangeburg County, SC"	"45075"	"2003"	"2003"	12.57
	"Orangeburg County, SC"	"45075"	"2004"	"2004"	13.62
	"Orangeburg County, SC"	"45075"	"2005"	"2005"	14.07
	"Orangeburg County, SC"	"45075"	"2006"	"2006"	13.50
	"Orangeburg County, SC"	"45075"	"2007"	"2007"	12.67
	"Orangeburg County, SC"	"45075"	"2008"	"2008"	12.60
	"Pickens County, SC"	"45077"	"2003"	"2003"	14.68
	"Pickens County, SC"	"45077"	"2004"	"2004"	15.10
	"Pickens County, SC"	"45077"	"2005"	"2005"	15.52
	"Pickens County, SC"	"45077"	"2006"	"2006"	15.06
	"Pickens County, SC"	"45077"	"2007"	"2007"	14.66
	"Pickens County, SC"	"45077"	"2008"	"2008"	13.33
	"Richland County, SC"	"45079"	"2003"	"2003"	13.20
	"Richland County, SC"	"45079"	"2004"	"2004"	14.27
	"Richland County, SC"	"45079"	"2005"	"2005"	14.65
	"Richland County, SC"	"45079"	"2006"	"2006"	14.32
	"Richland County, SC"	"45079"	"2007"	"2007"	13.43
	"Richland County, SC"	"45079"	"2008"	"2008"	13.16
	"Saluda County, SC"	"45081"	"2003"	"2003"	13.77
	"Saluda County, SC"	"45081"	"2004"	"2004"	14.65
	"Saluda County, SC"	"45081"	"2005"	"2005"	14.98
	"Saluda County, SC"	"45081"	"2006"	"2006"	14.63
	"Saluda County, SC"	"45081"	"2007"	"2007"	13.85
	"Saluda County, SC"	"45081"	"2008"	"2008"	13.07
	"Spartanburg County, SC"	"45083"	"2003"	"2003"	14.24
	"Spartanburg County, SC"	"45083"	"2004"	"2004"	14.86
	"Spartanburg County, SC"	"45083"	"2005"	"2005"	15.21
	"Spartanburg County, SC"	"45083"	"2006"	"2006"	14.80
	"Spartanburg County, SC"	"45083"	"2007"	"2007"	14.29
	"Spartanburg County, SC"	"45083"	"2008"	"2008"	13.34
	"Sumter County, SC"	"45085"	"2003"	"2003"	12.68
	"Sumter County, SC"	"45085"	"2004"	"2004"	13.86
	"Sumter County, SC"	"45085"	"2005"	"2005"	14.28
	"Sumter County, SC"	"45085"	"2006"	"2006"	13.90
	"Sumter County, SC"	"45085"	"2007"	"2007"	12.96
	"Sumter County, SC"	"45085"	"2008"	"2008"	13.08
	"Union County, SC"	"45087"	"2003"	"2003"	14.01
	"Union County, SC"	"45087"	"2004"	"2004"	14.81
	"Union County, SC"	"45087"	"2005"	"2005"	15.11
	"Union County, SC"	"45087"	"2006"	"2006"	14.79
	"Union County, SC"	"45087"	"2007"	"2007"	14.10
	"Union County, SC"	"45087"	"2008"	"2008"	13.34
	"Williamsburg County, SC"	"45089"	"2003"	"2003"	12.14
	"Williamsburg County, SC"	"45089"	"2004"	"2004"	13.25
	"Williamsburg County, SC"	"45089"	"2005"	"2005"	13.65
	"Williamsburg County, SC"	"45089"	"2006"	"2006"	13.15
	"Williamsburg County, SC"	"45089"	"2007"	"2007"	12.23
	"Williamsburg County, SC"	"45089"	"2008"	"2008"	12.66
	"York County, SC"	"45091"	"2003"	"2003"	13.82
	"York County, SC"	"45091"	"2004"	"2004"	14.64
	"York County, SC"	"45091"	"2005"	"2005"	14.89
	"York County, SC"	"45091"	"2006"	"2006"	14.54
	"York County, SC"	"45091"	"2007"	"2007"	13.92
	"York County, SC"	"45091"	"2008"	"2008"	13.33
	"Aurora County, SD"	"46003"	"2003"	"2003"	9.65
	"Aurora County, SD"	"46003"	"2004"	"2004"	9.98
	"Aurora County, SD"	"46003"	"2005"	"2005"	10.33
	"Aurora County, SD"	"46003"	"2006"	"2006"	9.25
	"Aurora County, SD"	"46003"	"2007"	"2007"	10.99
	"Aurora County, SD"	"46003"	"2008"	"2008"	9.40
	"Beadle County, SD"	"46005"	"2003"	"2003"	9.65
	"Beadle County, SD"	"46005"	"2004"	"2004"	9.91
	"Beadle County, SD"	"46005"	"2005"	"2005"	10.29
	"Beadle County, SD"	"46005"	"2006"	"2006"	9.27
	"Beadle County, SD"	"46005"	"2007"	"2007"	10.71
	"Beadle County, SD"	"46005"	"2008"	"2008"	9.03
	"Bennett County, SD"	"46007"	"2003"	"2003"	9.76
	"Bennett County, SD"	"46007"	"2004"	"2004"	10.36
	"Bennett County, SD"	"46007"	"2005"	"2005"	10.42
	"Bennett County, SD"	"46007"	"2006"	"2006"	9.79
	"Bennett County, SD"	"46007"	"2007"	"2007"	10.90
	"Bennett County, SD"	"46007"	"2008"	"2008"	8.91
	"Bon Homme County, SD"	"46009"	"2003"	"2003"	10.44
	"Bon Homme County, SD"	"46009"	"2004"	"2004"	10.44
	"Bon Homme County, SD"	"46009"	"2005"	"2005"	11.23
	"Bon Homme County, SD"	"46009"	"2006"	"2006"	9.88
	"Bon Homme County, SD"	"46009"	"2007"	"2007"	11.76
	"Bon Homme County, SD"	"46009"	"2008"	"2008"	9.96
	"Brookings County, SD"	"46011"	"2003"	"2003"	10.84
	"Brookings County, SD"	"46011"	"2004"	"2004"	10.88
	"Brookings County, SD"	"46011"	"2005"	"2005"	11.71
	"Brookings County, SD"	"46011"	"2006"	"2006"	10.27
	"Brookings County, SD"	"46011"	"2007"	"2007"	12.11
	"Brookings County, SD"	"46011"	"2008"	"2008"	10.27
	"Brown County, SD"	"46013"	"2003"	"2003"	9.43
	"Brown County, SD"	"46013"	"2004"	"2004"	9.61
	"Brown County, SD"	"46013"	"2005"	"2005"	9.85
	"Brown County, SD"	"46013"	"2006"	"2006"	9.07
	"Brown County, SD"	"46013"	"2007"	"2007"	9.96
	"Brown County, SD"	"46013"	"2008"	"2008"	8.16
	"Brule County, SD"	"46015"	"2003"	"2003"	9.37
	"Brule County, SD"	"46015"	"2004"	"2004"	9.79
	"Brule County, SD"	"46015"	"2005"	"2005"	9.96
	"Brule County, SD"	"46015"	"2006"	"2006"	9.00
	"Brule County, SD"	"46015"	"2007"	"2007"	10.65
	"Brule County, SD"	"46015"	"2008"	"2008"	9.10
	"Buffalo County, SD"	"46017"	"2003"	"2003"	9.12
	"Buffalo County, SD"	"46017"	"2004"	"2004"	9.55
	"Buffalo County, SD"	"46017"	"2005"	"2005"	9.67
	"Buffalo County, SD"	"46017"	"2006"	"2006"	8.80
	"Buffalo County, SD"	"46017"	"2007"	"2007"	10.24
	"Buffalo County, SD"	"46017"	"2008"	"2008"	8.70
	"Butte County, SD"	"46019"	"2003"	"2003"	8.60
	"Butte County, SD"	"46019"	"2004"	"2004"	9.49
	"Butte County, SD"	"46019"	"2005"	"2005"	9.22
	"Butte County, SD"	"46019"	"2006"	"2006"	8.64
	"Butte County, SD"	"46019"	"2007"	"2007"	9.56
	"Butte County, SD"	"46019"	"2008"	"2008"	7.21
	"Campbell County, SD"	"46021"	"2003"	"2003"	8.51
	"Campbell County, SD"	"46021"	"2004"	"2004"	8.90
	"Campbell County, SD"	"46021"	"2005"	"2005"	8.85
	"Campbell County, SD"	"46021"	"2006"	"2006"	8.30
	"Campbell County, SD"	"46021"	"2007"	"2007"	9.04
	"Campbell County, SD"	"46021"	"2008"	"2008"	7.16
	"Charles Mix County, SD"	"46023"	"2003"	"2003"	10.07
	"Charles Mix County, SD"	"46023"	"2004"	"2004"	10.22
	"Charles Mix County, SD"	"46023"	"2005"	"2005"	10.78
	"Charles Mix County, SD"	"46023"	"2006"	"2006"	9.60
	"Charles Mix County, SD"	"46023"	"2007"	"2007"	11.41
	"Charles Mix County, SD"	"46023"	"2008"	"2008"	9.67
	"Clark County, SD"	"46025"	"2003"	"2003"	10.12
	"Clark County, SD"	"46025"	"2004"	"2004"	10.27
	"Clark County, SD"	"46025"	"2005"	"2005"	10.78
	"Clark County, SD"	"46025"	"2006"	"2006"	9.66
	"Clark County, SD"	"46025"	"2007"	"2007"	11.03
	"Clark County, SD"	"46025"	"2008"	"2008"	9.23
	"Clay County, SD"	"46027"	"2003"	"2003"	10.61
	"Clay County, SD"	"46027"	"2004"	"2004"	10.51
	"Clay County, SD"	"46027"	"2005"	"2005"	11.48
	"Clay County, SD"	"46027"	"2006"	"2006"	9.95
	"Clay County, SD"	"46027"	"2007"	"2007"	11.85
	"Clay County, SD"	"46027"	"2008"	"2008"	10.09
	"Codington County, SD"	"46029"	"2003"	"2003"	10.68
	"Codington County, SD"	"46029"	"2004"	"2004"	10.74
	"Codington County, SD"	"46029"	"2005"	"2005"	11.38
	"Codington County, SD"	"46029"	"2006"	"2006"	10.12
	"Codington County, SD"	"46029"	"2007"	"2007"	11.59
	"Codington County, SD"	"46029"	"2008"	"2008"	9.69
	"Corson County, SD"	"46031"	"2003"	"2003"	8.49
	"Corson County, SD"	"46031"	"2004"	"2004"	9.01
	"Corson County, SD"	"46031"	"2005"	"2005"	8.90
	"Corson County, SD"	"46031"	"2006"	"2006"	8.37
	"Corson County, SD"	"46031"	"2007"	"2007"	9.19
	"Corson County, SD"	"46031"	"2008"	"2008"	7.04
	"Custer County, SD"	"46033"	"2003"	"2003"	9.15
	"Custer County, SD"	"46033"	"2004"	"2004"	10.07
	"Custer County, SD"	"46033"	"2005"	"2005"	9.73
	"Custer County, SD"	"46033"	"2006"	"2006"	9.26
	"Custer County, SD"	"46033"	"2007"	"2007"	10.07
	"Custer County, SD"	"46033"	"2008"	"2008"	8.13
	"Davison County, SD"	"46035"	"2003"	"2003"	9.88
	"Davison County, SD"	"46035"	"2004"	"2004"	10.14
	"Davison County, SD"	"46035"	"2005"	"2005"	10.63
	"Davison County, SD"	"46035"	"2006"	"2006"	9.45
	"Davison County, SD"	"46035"	"2007"	"2007"	11.28
	"Davison County, SD"	"46035"	"2008"	"2008"	9.66
	"Day County, SD"	"46037"	"2003"	"2003"	10.26
	"Day County, SD"	"46037"	"2004"	"2004"	10.35
	"Day County, SD"	"46037"	"2005"	"2005"	10.82
	"Day County, SD"	"46037"	"2006"	"2006"	9.77
	"Day County, SD"	"46037"	"2007"	"2007"	10.94
	"Day County, SD"	"46037"	"2008"	"2008"	9.05
	"Deuel County, SD"	"46039"	"2003"	"2003"	11.09
	"Deuel County, SD"	"46039"	"2004"	"2004"	11.09
	"Deuel County, SD"	"46039"	"2005"	"2005"	11.89
	"Deuel County, SD"	"46039"	"2006"	"2006"	10.46
	"Deuel County, SD"	"46039"	"2007"	"2007"	12.17
	"Deuel County, SD"	"46039"	"2008"	"2008"	10.26
	"Dewey County, SD"	"46041"	"2003"	"2003"	8.46
	"Dewey County, SD"	"46041"	"2004"	"2004"	8.99
	"Dewey County, SD"	"46041"	"2005"	"2005"	8.97
	"Dewey County, SD"	"46041"	"2006"	"2006"	8.38
	"Dewey County, SD"	"46041"	"2007"	"2007"	9.21
	"Dewey County, SD"	"46041"	"2008"	"2008"	7.25
	"Douglas County, SD"	"46043"	"2003"	"2003"	10.02
	"Douglas County, SD"	"46043"	"2004"	"2004"	10.20
	"Douglas County, SD"	"46043"	"2005"	"2005"	10.75
	"Douglas County, SD"	"46043"	"2006"	"2006"	9.55
	"Douglas County, SD"	"46043"	"2007"	"2007"	11.38
	"Douglas County, SD"	"46043"	"2008"	"2008"	9.69
	"Edmunds County, SD"	"46045"	"2003"	"2003"	8.55
	"Edmunds County, SD"	"46045"	"2004"	"2004"	8.86
	"Edmunds County, SD"	"46045"	"2005"	"2005"	8.96
	"Edmunds County, SD"	"46045"	"2006"	"2006"	8.36
	"Edmunds County, SD"	"46045"	"2007"	"2007"	9.10
	"Edmunds County, SD"	"46045"	"2008"	"2008"	7.40
	"Fall River County, SD"	"46047"	"2003"	"2003"	9.36
	"Fall River County, SD"	"46047"	"2004"	"2004"	10.30
	"Fall River County, SD"	"46047"	"2005"	"2005"	10.06
	"Fall River County, SD"	"46047"	"2006"	"2006"	9.62
	"Fall River County, SD"	"46047"	"2007"	"2007"	10.41
	"Fall River County, SD"	"46047"	"2008"	"2008"	8.33
	"Faulk County, SD"	"46049"	"2003"	"2003"	8.66
	"Faulk County, SD"	"46049"	"2004"	"2004"	8.99
	"Faulk County, SD"	"46049"	"2005"	"2005"	9.13
	"Faulk County, SD"	"46049"	"2006"	"2006"	8.46
	"Faulk County, SD"	"46049"	"2007"	"2007"	9.32
	"Faulk County, SD"	"46049"	"2008"	"2008"	7.68
	"Grant County, SD"	"46051"	"2003"	"2003"	11.14
	"Grant County, SD"	"46051"	"2004"	"2004"	11.13
	"Grant County, SD"	"46051"	"2005"	"2005"	11.85
	"Grant County, SD"	"46051"	"2006"	"2006"	10.50
	"Grant County, SD"	"46051"	"2007"	"2007"	12.00
	"Grant County, SD"	"46051"	"2008"	"2008"	10.03
	"Gregory County, SD"	"46053"	"2003"	"2003"	9.97
	"Gregory County, SD"	"46053"	"2004"	"2004"	10.17
	"Gregory County, SD"	"46053"	"2005"	"2005"	10.62
	"Gregory County, SD"	"46053"	"2006"	"2006"	9.55
	"Gregory County, SD"	"46053"	"2007"	"2007"	11.31
	"Gregory County, SD"	"46053"	"2008"	"2008"	9.55
	"Haakon County, SD"	"46055"	"2003"	"2003"	8.95
	"Haakon County, SD"	"46055"	"2004"	"2004"	9.62
	"Haakon County, SD"	"46055"	"2005"	"2005"	9.49
	"Haakon County, SD"	"46055"	"2006"	"2006"	8.89
	"Haakon County, SD"	"46055"	"2007"	"2007"	9.89
	"Haakon County, SD"	"46055"	"2008"	"2008"	7.99
	"Hamlin County, SD"	"46057"	"2003"	"2003"	10.61
	"Hamlin County, SD"	"46057"	"2004"	"2004"	10.69
	"Hamlin County, SD"	"46057"	"2005"	"2005"	11.37
	"Hamlin County, SD"	"46057"	"2006"	"2006"	10.07
	"Hamlin County, SD"	"46057"	"2007"	"2007"	11.67
	"Hamlin County, SD"	"46057"	"2008"	"2008"	9.82
	"Hand County, SD"	"46059"	"2003"	"2003"	9.01
	"Hand County, SD"	"46059"	"2004"	"2004"	9.37
	"Hand County, SD"	"46059"	"2005"	"2005"	9.54
	"Hand County, SD"	"46059"	"2006"	"2006"	8.73
	"Hand County, SD"	"46059"	"2007"	"2007"	9.91
	"Hand County, SD"	"46059"	"2008"	"2008"	8.31
	"Hanson County, SD"	"46061"	"2003"	"2003"	10.09
	"Hanson County, SD"	"46061"	"2004"	"2004"	10.29
	"Hanson County, SD"	"46061"	"2005"	"2005"	10.90
	"Hanson County, SD"	"46061"	"2006"	"2006"	9.62
	"Hanson County, SD"	"46061"	"2007"	"2007"	11.53
	"Hanson County, SD"	"46061"	"2008"	"2008"	9.88
	"Harding County, SD"	"46063"	"2003"	"2003"	8.51
	"Harding County, SD"	"46063"	"2004"	"2004"	9.35
	"Harding County, SD"	"46063"	"2005"	"2005"	9.05
	"Harding County, SD"	"46063"	"2006"	"2006"	8.52
	"Harding County, SD"	"46063"	"2007"	"2007"	9.49
	"Harding County, SD"	"46063"	"2008"	"2008"	6.90
	"Hughes County, SD"	"46065"	"2003"	"2003"	8.84
	"Hughes County, SD"	"46065"	"2004"	"2004"	9.34
	"Hughes County, SD"	"46065"	"2005"	"2005"	9.35
	"Hughes County, SD"	"46065"	"2006"	"2006"	8.64
	"Hughes County, SD"	"46065"	"2007"	"2007"	9.78
	"Hughes County, SD"	"46065"	"2008"	"2008"	8.12
	"Hutchinson County, SD"	"46067"	"2003"	"2003"	10.28
	"Hutchinson County, SD"	"46067"	"2004"	"2004"	10.38
	"Hutchinson County, SD"	"46067"	"2005"	"2005"	11.10
	"Hutchinson County, SD"	"46067"	"2006"	"2006"	9.77
	"Hutchinson County, SD"	"46067"	"2007"	"2007"	11.67
	"Hutchinson County, SD"	"46067"	"2008"	"2008"	9.95
	"Hyde County, SD"	"46069"	"2003"	"2003"	8.73
	"Hyde County, SD"	"46069"	"2004"	"2004"	9.17
	"Hyde County, SD"	"46069"	"2005"	"2005"	9.22
	"Hyde County, SD"	"46069"	"2006"	"2006"	8.52
